trackName,endTime,artistName,msPlayed,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,Likes_Song
The Middle,2022-09-06 14:22,Zedd,165853,09IStsImFySgyp0pIQdqAc,The Middle,83,184732,0,"['Zedd', 'Maren Morris', 'Grey']","['2qxJFvFYMEDqd7ui6kSAcq', '6WY7D3jk8zTrHtmkqqo5GI', '4lDBihdpMlOalxy1jkUbPl']",2018-01-23,0.753,0.657,7,-3.0610000000000004,1,0.0449,0.171,0.0,0.11199999999999999,0.43700000000000006,107.01,4,Zedd,True
The Music Never Ends,2021-12-01 19:22,ARASHI,61320,76hJ3vEgb6jUiYUEkiTmuQ,The Music Never Ends,56,244747,0,['ARASHI'],['1XYuC1vxinTjHCNd5clB8C'],2020-11-03,0.664,0.767,8,-5.593999999999999,1,0.0577,0.0471,0.0,0.102,0.504,121.96799999999999,4,ARASHI,True
The Night We Met,2022-09-21 15:13,Lord Huron,930,3hRV0jL3vUpRrcy398teAU,The Night We Met,81,208212,0,['Lord Huron'],['6ltzsmQQbmdoHHbLZ4ZN25'],2015-04-06,0.544,0.369,2,-9.514,1,0.038,0.9690000000000001,0.27899999999999997,0.639,0.102,87.01,3,Lord Huron,False
The Night We Met (feat. Phoebe Bridgers),2022-09-21 16:32,Lord Huron,208173,0jZO7p0nBUi9VHedWUBS9l,The Night We Met (feat. Phoebe Bridgers),69,208173,0,"['Lord Huron', 'Phoebe Bridgers']","['6ltzsmQQbmdoHHbLZ4ZN25', '1r1uxoy19fzMxunt3ONAkG']",2018-05-18,0.424,0.43700000000000006,2,-8.588,1,0.0355,0.9620000000000001,0.336,0.664,0.131,174.127,3,Lord Huron,True
The Other Side,2021-10-05 01:42,Jason Derulo,201960,4QruoJN1yiIGz34A1xU3hQ,The Other Side,12,226453,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],2021-04-09,0.64,0.495,5,-5.881,1,0.0328,0.46399999999999997,0.0,0.121,0.5429999999999999,119.809,4,Jason Derulo,True
The Show Goes On,2022-02-23 22:53,Lupe Fiasco,239613,4NTWZqvfQTlOMitlVn6tew,The Show Goes On,73,239613,1,['Lupe Fiasco'],['01QTIT5P1pFP3QnnFSdsJf'],2011-03-04,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,4,Lupe Fiasco,True
The Thrill,2022-02-13 00:15,Wiz Khalifa,234333,4wqzOaLxiCRy2Et8tRyNSX,The Thrill,79,234334,1,"['Wiz Khalifa', 'Empire of the Sun']","['137W8MRPWKqSmrBGDBFSop', '67hb7towEyKvt5Z8Bx306c']",2020-11-11,0.8170000000000001,0.775,10,-4.7669999999999995,0,0.10800000000000001,0.27699999999999997,0.0,0.10800000000000001,0.8059999999999999,126.984,4,Wiz Khalifa,True
The Way I Loved You,2022-06-19 05:32,Taylor Swift,156320,4pEZUytwBzha5Un6m3SCFf,The Way I Loved You,63,244240,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2008-11-11,0.436,0.7120000000000001,5,-3.6889999999999996,1,0.0329,0.0322,0.0,0.111,0.379,160.886,4,Taylor Swift,True
The Way Life Goes (feat. Oh Wonder),2021-11-08 20:14,Lil Uzi Vert,221746,2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),79,221747,1,"['Lil Uzi Vert', 'Oh Wonder']","['4O15NlyKLIASxsJ0PrXPfz', '5cIc3SBFuBLVxJz58W2tU9']",2017-08-25,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,4,Lil Uzi Vert,True
The Weekend,2022-01-14 21:24,SZA,272186,6gU9OKjOE7ghfEd55oRO57,The Weekend,76,272187,1,['SZA'],['7tYKF4w9nC0nq9CsPZTHyP'],2017-06-09,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,3,SZA,True
The Woo (feat. 50 Cent & Roddy Ricch),2022-02-09 17:16,Pop Smoke,0,1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),83,201600,1,"['Pop Smoke', '50 Cent', 'Roddy Ricch']","['0eDvMgVFoNV3TpwtrVCoTj', '3q7HBObVc0L8jNeTe5Gofh', '757aE44tKEUQEqRuT6GnEB']",2020-07-03,0.49,0.618,1,-5.655,1,0.10400000000000001,0.0221,3.77e-06,0.259,0.28600000000000003,99.7,4,Pop Smoke,False
There She Go (feat. Lil Uzi Vert),2022-04-01 19:08,Justin Bieber,215019,7i2xVGqiF5FBPvLg6PLHX3,There She Go (feat. Lil Uzi Vert),75,215020,0,"['Justin Bieber', 'Lil Uzi Vert']","['1uNFoZAHBGtllmzznpCI3s', '4O15NlyKLIASxsJ0PrXPfz']",2021-03-26,0.725,0.716,9,-5.4479999999999995,1,0.0349,0.00945,0.0,0.11900000000000001,0.904,150.07399999999998,4,Justin Bieber,True
There's Nothing Holdin' Me Back,2022-09-14 14:01,Shawn Mendes,199440,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,83,199440,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2017-04-20,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.9690000000000001,121.99799999999999,4,Shawn Mendes,True
This City,2022-01-13 00:17,Sam Fischer,194853,3H3r2nKWa3Yk5gt8xgmsEt,This City,84,194853,0,['Sam Fischer'],['6L1XC7NrmgWRlwAeLJvVtA'],2019-12-11,0.605,0.377,11,-6.212999999999999,1,0.0443,0.733,0.0,0.0808,0.519,73.877,4,Sam Fischer,True
This Could Be Us,2022-02-12 03:51,Rae Sremmurd,206306,4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,75,206307,1,['Rae Sremmurd'],['7iZtZyCzp3LItcw1wtPI3D'],2015-01-06,0.732,0.69,0,-4.992,0,0.134,0.29100000000000004,0.0,0.11599999999999999,0.758,143.072,4,Rae Sremmurd,True
This Feeling,2021-11-05 22:50,The Chainsmokers,197946,4NBTZtAt1F13VvlSKe6KTl,This Feeling,77,197947,0,"['The Chainsmokers', 'Kelsea Ballerini']","['69GGBxA162lTqCwzJG5jLp', '3RqBeV12Tt7A8xH3zBDDUF']",2018-12-14,0.575,0.5710000000000001,1,-7.906000000000001,1,0.0439,0.0558,0.0,0.0912,0.449,105.04899999999999,4,The Chainsmokers,True
This Town,2022-09-25 17:53,Niall Horan,232852,0qvzXomUDJVaUboy2wMfiS,This Town,78,232852,0,['Niall Horan'],['1Hsdzj7Dlq2I7tHP7501T4'],2017-10-20,0.677,0.401,9,-8.467,1,0.0308,0.7120000000000001,0.0,0.11599999999999999,0.195,111.825,4,Niall Horan,True
Thrift Shop (feat. Wanz),2022-02-13 00:03,Macklemore & Ryan Lewis,24422,37rKwjBHaZurlyPYy3Nqvz,Thrift Shop (feat. Wanz),56,235983,0,"['Macklemore & Ryan Lewis', 'Wanz']","['5BcAKTbp20cv7tC5VqPFoC', '56xTxG4nQMAs1GW9kvn0uA']",2012-10-09,0.747,0.525,6,-7.164,0,0.313,0.0531,0.0,0.039,0.6990000000000001,94.949,4,Macklemore & Ryan Lewis,False
Through Da Storm,2021-10-09 17:44,Polo G,195586,3NqCEpT8xsHdzpiRlM1kpS,Through Da Storm,80,195587,1,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],2019-06-07,0.71,0.49,1,-9.832,1,0.24600000000000002,0.128,0.0,0.0942,0.621,74.351,4,Polo G,True
Thunder,2021-10-20 20:32,Imagine Dragons,60640,1zB4vmk8tFRmM9UULNzbLB,Thunder,85,187147,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2017-06-23,0.605,0.8220000000000001,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.28800000000000003,167.997,4,Imagine Dragons,True
TiK ToK,2022-01-25 20:54,Kesha,199693,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,83,199693,0,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],2010-01-01,0.755,0.8370000000000001,2,-2.718,0,0.142,0.0991,0.0,0.289,0.7140000000000001,120.02799999999999,4,Kesha,True
Tie Me Down (with Elley Duhé),2022-08-25 21:39,Gryffin,218239,4QVS8YCpK71R4FsxSMCjhP,Tie Me Down (with Elley Duhé),65,218296,0,"['Gryffin', 'Elley Duhé']","['2ZRQcIgzPCVaT9XKhXZIzh', '67MNhiAICFY6Pwc2YxCO0K']",2018-08-03,0.5479999999999999,0.8390000000000001,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,4,Gryffin,True
Timber (feat. Ke$ha),2022-03-24 23:16,Pitbull,204160,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),81,204160,0,"['Pitbull', 'Kesha']","['0TnOYISbd1XYRBk9myaseg', '6LqNN22kT3074XbTVUrhzX']",2012,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.7879999999999999,129.99200000000002,4,Pitbull,True
Time,2021-10-30 03:39,NF,970,6MxMqCgqmekcr0VwSU7AVH,Time,76,240429,0,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],2019-07-26,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.04899999999999,4,NF,False
Time Flies,2021-10-07 03:11,Drake,192931,5H4mXWKcicuLKDn4Jy0sK7,Time Flies,74,192932,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2020-05-01,0.8640000000000001,0.47700000000000004,10,-5.7860000000000005,1,0.22399999999999998,0.201,0.0,0.182,0.5,86.46,4,Drake,True
Time Today,2022-08-25 23:01,Moneybagg Yo,136899,2bo0HCDcZj8BYjoht9zYgk,Time Today,82,136939,1,['Moneybagg Yo'],['3tJoFztHeIJkJWMrx0td2f'],2021-02-03,0.909,0.617,1,-7.736000000000001,1,0.401,0.044000000000000004,0.0,0.233,0.301,136.924,4,Moneybagg Yo,True
Tinted Eyes (feat. blackbear & 24kGoldn),2022-08-29 14:04,DVBBS,175081,68UW3plyDDNg1dkNIZRezJ,Tinted Eyes (feat. blackbear & 24kGoldn),72,175082,0,"['DVBBS', '24kGoldn', 'blackbear']","['5X4LWwbUFNzPkEas04uU82', '6fWVd57NKTalqvmjRd2t8Z', '2cFrymmkijnjDg9SS92EPM']",2020-06-05,0.743,0.8009999999999999,5,-4.0969999999999995,0,0.0343,0.00598,2.46e-05,0.17800000000000002,0.381,121.965,4,DVBBS,True
Tommy Lee (feat. Post Malone),2022-08-30 21:38,Tyla Yaweh,659400,5QZKcQDp0tCcvMdyqEciBV,Tommy Lee (feat. Post Malone),77,224638,1,"['Tyla Yaweh', 'Post Malone']","['1MXZ0hsGic96dWRDKwAwdr', '246dkjvS1zLTtiykXe5h60']",2020-06-12,0.457,0.621,10,-5.922999999999999,1,0.138,0.218,0.0,0.0944,0.634,85.359,3,Tyla Yaweh,True
Tongue Tied,2021-12-17 07:10,Grouplove,0,0GO8y8jQk1PkHzS31d699N,Tongue Tied,83,218013,0,['Grouplove'],['3kVUvbeRdcrqQ3oHk5hPdx'],2011-09-02,0.56,0.9359999999999999,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,4,Grouplove,False
Tonight Tonight,2022-02-11 23:51,Hot Chelle Rae,200466,2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,76,200467,0,['Hot Chelle Rae'],['6jTnHxhb6cDCaCu4rdvsQ0'],2011-11-25,0.6859999999999999,0.7829999999999999,4,-4.977,1,0.11900000000000001,0.0764,0.0,0.163,0.8140000000000001,99.978,4,Hot Chelle Rae,True
Too Many Years,2021-10-22 15:04,Kodak Black,196336,7KyTq7H5f3Oavmuo9TX6QK,Too Many Years,67,196336,1,"['Kodak Black', 'PnB Rock']","['46SHBwWsqBkxI7EeeBEQG7', '21WS9wngs9AqFckK7yYJPM']",2016-06-10,0.664,0.7040000000000001,8,-6.859,0,0.0974,0.0233,0.0,0.11199999999999999,0.633,147.067,4,Kodak Black,True
Too Much To Ask,2022-09-22 22:58,Niall Horan,223043,39jXnbACjiaiTwwhsr5sY5,Too Much To Ask,74,223044,1,['Niall Horan'],['1Hsdzj7Dlq2I7tHP7501T4'],2017-10-20,0.44299999999999995,0.5329999999999999,0,-6.547999999999999,1,0.0396,0.371,0.0,0.128,0.201,77.344,4,Niall Horan,True
Took Her To The O,2022-03-17 18:54,King Von,196179,7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,79,196180,1,['King Von'],['6QtgPSJPSzcnn7dPZ4VINp'],2020-03-06,0.82,0.5920000000000001,1,-7.002000000000001,1,0.29,0.0149,4.71e-06,0.121,0.4,159.98,4,King Von,True
Topanga,2022-02-21 20:52,Trippie Redd,210359,5aXgz1oKK8Q9z9xvTmSnrO,Topanga,73,215364,1,['Trippie Redd'],['6Xgp2XMz1fhVYe7i6yNAax'],2018-11-09,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,4,Trippie Redd,True
Trap (feat. Lil Baby),2022-08-22 15:00,SAINt JHN,184699,2Y8hY4rRRQQjdaZkkwzpd9,Trap (feat. Lil Baby),70,184699,1,"['SAINt JHN', 'Lil Baby']","['0H39MdGGX6dbnnQPt6NQkZ', '5f7VJjfbwm532GiveGC0ZK']",2019-08-23,0.7909999999999999,0.8390000000000001,0,-2.887,1,0.0424,0.0849,0.0,0.193,0.349,116.991,4,SAINt JHN,True
Treat You Better,2021-10-23 18:31,Shawn Mendes,187973,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,83,187973,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2017-04-20,0.444,0.8190000000000001,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,4,Shawn Mendes,True
Trigger,2021-11-06 00:01,Major Lazer,11156,0Z26mbSHJ1dkUu7g9DDgif,Trigger,70,171987,0,"['Major Lazer', 'Khalid', 'Death Stranding: Timefall', 'Diplo']","['738wLrAtLtCtFOLvQBXOXp', '6LuN9FCkKOj5PcnpouEgny', '4rojTfP5nRkmYpdSbWQgV4', '5fMUXHkw8R8eOP2RNVYEZX']",2019-10-24,0.57,0.585,8,-7.041,1,0.251,0.128,0.000105,0.111,0.37799999999999995,97.285,4,Major Lazer,False
Trip,2022-04-24 16:20,Ella Mai,17430,6CTWathupIiDs7U4InHnDA,Trip,76,213993,0,['Ella Mai'],['7HkdQ0gt53LP4zmHsL0nap'],2018-10-12,0.47700000000000004,0.61,11,-5.627999999999999,0,0.14400000000000002,0.225,0.0,0.107,0.358,79.882,4,Ella Mai,False
Trophies,2022-02-26 03:39,Young Money,188320,6HfOzLLjsaXsehIFEsrxTk,Trophies,74,188320,1,"['Young Money', 'Drake']","['5OrB6Jhhrl9y2PK0pSV4VP', '3TVXtAsR1Inumwj472S9r4']",2014-01-01,0.746,0.687,1,-7.475,1,0.382,0.155,0.0,0.13699999999999998,0.28300000000000003,143.931,4,Young Money,True
Troublemaker (feat. Flo Rida),2022-01-25 20:24,Olly Murs,185586,6s8nHXTJVqFjXE4yVZPDHR,Troublemaker (feat. Flo Rida),76,185587,0,"['Olly Murs', 'Flo Rida']","['3whuHq0yGx60atvA2RCVRW', '0jnsk9HBra6NMjO2oANoPY']",2012-11-26,0.762,0.863,0,-3.6889999999999996,0,0.0561,0.015,0.0,0.125,0.965,106.012,4,Olly Murs,True
True Colors,2021-10-04 21:36,Anna Kendrick,1650,2ORrgw8M0ZbrFlm5cpaKCv,True Colors,66,243720,0,"['Anna Kendrick', 'Justin Timberlake']","['6xfqnpe2HnLVUaYXs2F8YS', '31TPClRtHm23RisEBtV3X7']",2016-09-16,0.29,0.261,4,-9.163,1,0.0277,0.66,0.0,0.155,0.0999,143.59799999999998,4,Anna Kendrick,False
Truly Madly Deeply,2021-12-01 19:21,Savage Garden,20781,013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,75,277267,0,['Savage Garden'],['3NRFinRTEqUCfaTTZmk8ek'],1997-03-04,0.555,0.698,0,-8.874,1,0.0287,0.40299999999999997,0.0,0.0851,0.816,168.12,4,Savage Garden,False
Trumpets,2022-07-17 04:13,Jason Derulo,217419,6jizk5lOUnfpaZXYMdfeC6,Trumpets,69,217307,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],2013-09-10,0.627,0.703,0,-4.8839999999999995,1,0.23600000000000002,0.563,0.0,0.0962,0.64,81.89699999999999,4,Jason Derulo,True
Try Everything,2022-03-03 18:14,Shakira,196853,1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,70,196853,0,['Shakira'],['0EmeFodog0BfCgMzAIvKQp'],2016-02-12,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.47600000000000003,115.47399999999999,4,Shakira,True
"Try Everything - From ""Zootropolis""",2022-06-10 07:09,Shakira,24127,3qrH2YFnbEiQeUe4wzgOuP,"Try Everything - From ""Zootropolis""",62,196707,0,['Shakira'],['0EmeFodog0BfCgMzAIvKQp'],2016-02-05,0.7040000000000001,0.598,1,-4.922,1,0.0309,0.0283,0.0,0.106,0.47200000000000003,115.48299999999999,4,Shakira,False
Try Me,2021-12-12 22:11,Lil Mosey,141663,0tIHHwV2eL10rpQ1fiyDjz,Try Me,76,141663,1,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],2021-03-16,0.882,0.47100000000000003,2,-8.827,0,0.11800000000000001,0.057999999999999996,0.0,0.0991,0.37200000000000005,95.02,4,Lil Mosey,True
Turn Back Time,2021-10-12 01:24,Diplo,141309,1J2OlTIPluzOmf3RX8eKhT,Turn Back Time,71,147261,0,"['Diplo', 'Sonny Fodera']","['5fMUXHkw8R8eOP2RNVYEZX', '39B7ChWwrWDs7zXlsu3MoP']",2020-11-20,0.7509999999999999,0.7859999999999999,10,-7.974,0,0.0333,0.18100000000000002,0.000935,0.114,0.40700000000000003,124.0,4,Diplo,True
Tusa,2022-09-20 02:09,KAROL G,201920,7k4t7uLgtOxPwTpFmtJNTY,Tusa,85,200960,0,"['KAROL G', 'Nicki Minaj']","['790FomKkXshlbRYZFtlgla', '0hCNtLu0JehylgoiP8L4Gh']",2019-11-07,0.8029999999999999,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4,KAROL G,True
Twelve Days Of Christmas,2021-11-12 03:08,Bing Crosby,203746,0cAhE2iDJApegDnVRx6fCK,Twelve Days Of Christmas,44,203746,0,"['Bing Crosby', 'The Andrews Sisters']","['6ZjFtWeHP9XN7FeKSUe80S', '2NCGI6dLTxLdI9XHdv7QfM']",1949-01-01,0.6409999999999999,0.413,3,-5.624,1,0.0435,0.9259999999999999,0.0,0.191,0.8340000000000001,143.52200000000002,4,Bing Crosby,True
Tyler Herro,2022-08-29 13:54,Jack Harlow,264937,4DuUwzP4ALMqpquHU0ltAB,Tyler Herro,82,156498,1,['Jack Harlow'],['2LIk90788K0zvyj2JJVwkJ'],2020-10-22,0.794,0.7559999999999999,5,-7.16,0,0.136,0.11,0.0,0.247,0.775,123.066,4,Jack Harlow,True
Type a Way (feat. Chris Brown & OG Parker),2021-12-02 21:27,Eric Bellinger,181102,3wtbl8uMml7VgxaDEvGCJ7,Type a Way (feat. Chris Brown & OG Parker),69,181102,1,"['Eric Bellinger', 'Chris Brown', 'OG Parker']","['7ibAWtDtmEfaVhc1FJ3Vl9', '7bXgB6jMjp9ATFy66eO08Z', '5hhgghBFkLDdMn93GW4x3I']",2019-02-22,0.777,0.545,6,-5.0089999999999995,1,0.0686,0.0429,0.0,0.0751,0.68,75.01,4,Eric Bellinger,True
U R Man,2022-04-30 02:31,SS501,203678,4EKS4BdlS8yL7iMbE8G35Z,U R Man,48,203678,0,['SS501'],['6rmMpoeu2SIV4OLURCOn2e'],2008-11-21,0.81,0.905,11,-7.415,0,0.0342,0.057999999999999996,3.17e-06,0.149,0.9079999999999999,117.01100000000001,4,SS501,True
UCLA,2022-01-26 19:24,RL Grime,192000,3OaunNUlXXs5e2PXtNAzzG,UCLA,75,192000,1,"['RL Grime', '24hrs']","['5eIbEEQnDM8yuDVB0bimSP', '4isewEHTP7Az2QheDdBQ6J']",2018-07-27,0.536,0.879,1,-3.0189999999999997,1,0.0621,0.0742,0.0,0.0847,0.33399999999999996,140.137,4,RL Grime,True
Un Poco Loco,2022-09-16 15:02,Anthony Gonzalez,112205,0OFknyqxmSQ42SoKxWVTok,Un Poco Loco,70,112205,0,"['Anthony Gonzalez', 'Gael Garcia Bernal']","['2q10Wskc3lPYmEuV7rzMCv', '09oR0uKhqwScsKa2eUK97p']",2017-11-10,0.62,0.496,7,-7.5089999999999995,1,0.133,0.597,1.36e-05,0.322,0.636,126.03200000000001,4,Anthony Gonzalez,True
Under the Sea,2022-02-03 20:04,Samuel E. Wright,195146,75Taftj47phBpCVQaLAfkn,Under the Sea,16,195147,0,['Samuel E. Wright'],['6Id8rcDNyBXPcgKQVfQ8rX'],1989-10-19,0.68,0.46299999999999997,5,-15.29,1,0.165,0.718,0.0,0.0985,0.858,99.662,4,Samuel E. Wright,True
Underneath the Tree,2021-12-17 23:51,Kelly Clarkson,9335,3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,59,229640,0,['Kelly Clarkson'],['3BmGtnKgCSGYIUhmivXKWX'],2013-10-25,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.6890000000000001,159.876,4,Kelly Clarkson,False
Undiporaadhey,2022-09-07 03:03,Sid Sriram,173932,6jUscicoyUljrPOdQCfhnd,Undiporaadhey,59,173933,0,['Sid Sriram'],['7qjJw7ZM2ekDSahLXPjIlN'],2018-10-01,0.685,0.24,10,-8.65,0,0.0397,0.789,3.97e-06,0.127,0.5770000000000001,177.706,5,Sid Sriram,True
Unstable (feat. The Kid LAROI),2022-04-25 01:32,Justin Bieber,13649,137mSruegm1u6x9NvwiagR,Unstable (feat. The Kid LAROI),84,158324,0,"['Justin Bieber', 'The Kid LAROI']","['1uNFoZAHBGtllmzznpCI3s', '2tIP7SsRs7vjIcLrU85W8J']",2021-03-19,0.495,0.33299999999999996,4,-10.109,0,0.0288,0.737,0.0,0.11199999999999999,0.37,99.757,4,Justin Bieber,False
Up,2021-12-07 03:56,Cardi B,1470,1XXimziG1uhM0eDNCZCrUl,Up,92,156945,1,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],2021-02-05,0.868,0.795,11,-6.044,1,0.26899999999999996,0.0012,0.0193,0.0461,0.8190000000000001,166.0,4,Cardi B,False
Up All Night,2022-07-05 17:10,Drake,52832,55YHftnlehUQQJoTSLKCxj,Up All Night,60,234333,1,"['Drake', 'Nicki Minaj']","['3TVXtAsR1Inumwj472S9r4', '0hCNtLu0JehylgoiP8L4Gh']",2010-01-01,0.606,0.809,7,-4.667,1,0.27899999999999997,0.00778,1.59e-05,0.336,0.272,156.33700000000002,4,Drake,True
Up Down (Do This All Day) (feat. B.o.B),2022-02-06 00:36,T-Pain,22844,6lbhWl34Il0WXm5pX1fM9E,Up Down (Do This All Day) (feat. B.o.B),65,231093,1,"['T-Pain', 'B.o.B']","['3aQeKQSyrW4qWr35idm0cy', '5ndkK3dpZLKtBklKjxNQwT']",2014,0.777,0.49700000000000005,5,-6.846,0,0.055999999999999994,0.256,0.0,0.295,0.465,96.994,4,T-Pain,False
Uppenantha,2022-09-04 22:31,Devi Sri Prasad,327640,57zEYntUat0ofbFpoicN26,Uppenantha,54,327640,0,"['Devi Sri Prasad', 'KK']","['5sSzCxHtgL82pYDvx2QyEU', '4fEkbug6kZzzJ8eYX6Kbbp']",2009-10-30,0.677,0.792,9,-2.612,0,0.133,0.185,2.49e-05,0.28,0.8490000000000001,171.956,4,Devi Sri Prasad,True
Uproar,2021-12-11 19:34,Lil Wayne,10985,3wScL5W8H40zzCKN0atfBk,Uproar,72,194184,1,"['Lil Wayne', 'Swizz Beatz']","['55Aa2cqylxrFIXC767Z865', '2cADQgiLMjNhbsfeN52Bf3']",2018-09-28,0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.079,4,Lil Wayne,False
Vacío,2022-09-09 16:37,Luis Fonsi,167800,4KnLltd5UNz4c085UAr5dR,Vacío,78,167800,0,"['Luis Fonsi', 'Rauw Alejandro']","['4V8Sr092TqfHkfAA5fXXqG', '1mcTU81TzQhprhouKaTkpq']",2021-02-19,0.747,0.8240000000000001,0,-2.316,1,0.0738,0.0283,0.0,0.0792,0.628,166.005,4,Luis Fonsi,True
Valu Kalla Vayyari,2022-09-08 20:19,Karthik,333457,6oatFSHT50mhV8gu2fM7zg,Valu Kalla Vayyari,30,333458,0,['Karthik'],['0LSPREIgGMZXCuKVel7LVD'],2004-11-29,0.67,0.753,7,-6.602,1,0.28300000000000003,0.145,1.73e-06,0.198,0.396,176.051,4,Karthik,True
Vayyarala,2022-09-08 01:36,Karunya,320621,2VnBEeNRiO63NrffCX9Le2,Vayyarala,36,320621,0,['Karunya'],['6qrS6jqZfr8HJe3IWkQqv2'],2011-03-21,0.795,0.649,8,-6.273,0,0.0344,0.242,8.03e-06,0.14800000000000002,0.856,119.944,4,Karunya,True
Viendo el Techo,2021-10-27 21:45,Jay Wheeler,64416,0iWxrdjwEGOrTC9AszgAJk,Viendo el Techo,64,188955,0,['Jay Wheeler'],['2cPqdH7XMvwaBJEVjheH8g'],2021-04-09,0.741,0.5579999999999999,11,-6.029,0,0.22899999999999998,0.306,0.000327,0.1,0.265,179.972,4,Jay Wheeler,True
Virtual (Blue Balenciagas),2022-02-16 20:47,YNW Melly,193618,4dqkKnzOJ3fWduqKcHi374,Virtual (Blue Balenciagas),68,193618,1,['YNW Melly'],['1cNDP5yjU5vjeR8qMf4grg'],2018-08-03,0.767,0.715,8,-4.934,0,0.0523,0.312,0.0,0.0973,0.5770000000000001,149.957,4,YNW Melly,True
Viva La Vida,2022-09-06 17:32,Coldplay,242373,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,81,242373,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2008-05-26,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.41700000000000004,138.015,4,Coldplay,True
WAP (feat. Megan Thee Stallion),2021-10-14 19:05,Cardi B,73888,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),90,187541,1,"['Cardi B', 'Megan Thee Stallion']","['4kYSro6naA4h99UJvo89HB', '181bsRPaVXVlUKXrxwZfHK']",2020-08-07,0.935,0.45399999999999996,1,-7.5089999999999995,1,0.375,0.0194,0.0,0.0824,0.35700000000000004,133.07299999999998,4,Cardi B,True
WHATS POPPIN,2022-09-07 15:31,Jack Harlow,45404,1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,83,139741,1,['Jack Harlow'],['2LIk90788K0zvyj2JJVwkJ'],2020-03-13,0.9229999999999999,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,4,Jack Harlow,True
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2022-02-04 23:58,Jack Harlow,227478,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",84,227478,1,"['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']","['2LIk90788K0zvyj2JJVwkJ', '2jku7tDXc6XoB6MO2hFuqg', '4r63FhuTkUYltbVAg5TQnk', '55Aa2cqylxrFIXC767Z865']",2020-06-24,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4,Jack Harlow,True
